index,country,year,wealth_index,is_urban,households,latitude,longitude,is_poorest
rwanda_2014_00-63,rwanda,2014.0,-0.3815727531909942,0.0,26.0,-1.1206779479980469,30.35509490966797,0
kenya_2014_29-6,kenya,2014.0,-0.3160755634307861,0.0,25.0,0.1990150064229965,34.77046203613281,0
zambia_2013_00-468,zambia,2013.0,-0.5168993473052979,0.0,21.0,-14.94480037689209,27.592622756958008,1
malawi_2015_00-92,malawi,2015.0,-0.4579959213733673,0.0,33.0,-15.807273864746094,35.30483627319336,0
senegal_2012_00-163,senegal,2012.0,-0.3536107838153839,0.0,21.0,13.663957595825195,-14.725622177124023,0
angola_2015_00-363,angola,2015.0,-0.7930139899253845,0.0,25.0,-7.142868041992188,13.839425086975098,1
uganda_2014_00-131,uganda,2014.0,-0.6351487040519714,0.0,27.0,3.340085983276367,31.108253479003903,1
angola_2015_00-127,angola,2015.0,1.1389238834381104,1.0,22.0,-9.679306983947754,14.427823066711426,0
mali_2015_00-121,mali,2015.0,-0.2327052652835846,0.0,24.0,15.269573211669922,-3.769633054733277,0
mali_2012_00-154,mali,2012.0,-0.2082903087139129,0.0,26.0,12.138785362243652,-4.815830230712891,0
benin_2012_00-511,benin,2012.0,-0.2095186859369278,0.0,22.0,6.327418804168701,1.8367321491241453,0
nigeria_2010_00-233,nigeria,2010.0,-0.5662975311279297,0.0,25.0,7.917198181152344,3.294250011444092,1
uganda_2014_00-68,uganda,2014.0,-0.6609974503517151,0.0,27.0,1.961087942123413,33.535579681396484,1
ethiopia_2010_00-562,ethiopia,2010.0,0.441424548625946,1.0,28.0,10.059738159179688,34.548118591308594,0
rwanda_2010_00-114,rwanda,2010.0,0.153717890381813,0.0,25.0,-1.723057985305786,29.505491256713867,0
cameroon_2011_00-551,cameroon,2011.0,1.1286661624908447,1.0,21.0,4.988905906677246,9.95437240600586,0
malawi_2015_00-82,malawi,2015.0,-0.4687294960021972,0.0,32.0,-15.411346435546877,34.6247444152832,0
malawi_2014_00-58,malawi,2014.0,-0.3965757489204407,1.0,24.0,-13.77188491821289,34.48176956176758,0
ethiopia_2010_00-114,ethiopia,2010.0,0.6417372226715088,0.0,24.0,8.418736457824707,37.51441955566406,0
senegal_2010_00-243,senegal,2010.0,1.6493690013885498,1.0,21.0,15.61209201812744,-16.22511863708496,0
kenya_2014_23-18,kenya,2014.0,0.0125332241877913,0.0,22.0,0.612142026424408,35.429176330566406,0
benin_2012_00-547,benin,2012.0,-0.2792726457118988,0.0,24.0,6.640720844268799,2.488301515579224,0
togo_2013_00-313,togo,2013.0,1.2003982067108154,1.0,27.0,6.158204078674316,1.265373945236206,0
kenya_2014_15-20,kenya,2014.0,-0.5105958580970764,0.0,23.0,3.927921056747437,41.59078979492188,1
ethiopia_2016_08-12,ethiopia,2016.0,-0.9269309043884276,0.0,26.0,13.617919921875,39.3327522277832,1
lesotho_2009_00-194,lesotho,2009.0,-0.1410191357135772,0.0,25.0,-29.002910614013672,28.03724670410156,0
uganda_2009_00-154,uganda,2009.0,-0.6454285979270935,0.0,22.0,3.3441760540008545,31.813554763793945,1
cameroon_2011_00-392,cameroon,2011.0,-0.670246422290802,0.0,28.0,9.004146575927734,13.691136360168455,1
cameroon_2011_00-371,cameroon,2011.0,-0.8811925649642944,0.0,23.0,3.689223051071167,12.17719841003418,1
sierra_leone_2013_00-6,sierra_leone,2013.0,-0.5624911189079285,0.0,30.0,8.736842155456543,-12.687793731689451,1
ghana_2014_00-67,ghana,2014.0,1.9799398183822632,1.0,28.0,6.734883785247803,-1.5835150480270386,0
zimbabwe_2010_00-230,zimbabwe,2010.0,-0.5012521743774414,0.0,28.0,-20.50924491882324,30.55974006652832,1
mozambique_2011_00-551,mozambique,2011.0,2.4272384643554688,1.0,20.0,-25.9707145690918,32.589454650878906,0
mali_2012_00-12,mali,2012.0,-0.2836193740367889,0.0,25.0,11.84195327758789,-6.8080902099609375,0
tanzania_2010_00-49,tanzania,2010.0,-0.5897616147994995,0.0,21.0,-3.206507921218872,37.30129623413086,1
senegal_2012_00-69,senegal,2012.0,1.2480000257492063,1.0,22.0,14.164424896240234,-16.1024227142334,0
togo_2013_00-70,togo,2013.0,1.5302329063415527,1.0,29.0,6.115840911865234,1.202713966369629,0
democratic_republic_of_congo_2013_00-189,democratic_republic_of_congo,2013.0,-0.8965254426002502,0.0,32.0,-5.349279880523682,16.644729614257812,1
tanzania_2011_00-262,tanzania,2011.0,-0.3951314985752105,0.0,18.0,-3.5699119567871094,33.399681091308594,0
tanzania_2015_00-370,tanzania,2015.0,-0.7710410952568054,0.0,20.0,-2.022181987762451,31.518930435180664,1
burkina_faso_2014_00-128,burkina_faso,2014.0,-0.2912947237491607,0.0,26.0,11.431010246276855,-0.6725969910621643,0
mali_2012_00-94,mali,2012.0,2.451766967773437,1.0,17.0,12.602046012878418,-7.997672080993652,0
rwanda_2010_00-303,rwanda,2010.0,-0.7775545120239258,0.0,26.0,-1.7562639713287354,29.97072982788086,1
tanzania_2011_00-540,tanzania,2011.0,0.1063524857163429,1.0,18.0,-3.369204044342041,36.67385482788086,0
malawi_2010_00-347,malawi,2010.0,-0.4247879385948181,0.0,34.0,-15.019001007080078,35.161643981933594,0
kenya_2014_00-37,kenya,2014.0,2.260730266571045,1.0,23.0,-1.2682470083236694,36.825233459472656,0
mali_2012_00-216,mali,2012.0,-0.3643297553062439,0.0,26.0,13.229755401611328,-8.04806900024414,0
democratic_republic_of_congo_2013_00-290,democratic_republic_of_congo,2013.0,-0.1093238666653633,1.0,33.0,-2.93802809715271,25.91130828857422,0
togo_2013_00-232,togo,2013.0,-0.3191558122634887,0.0,30.0,7.263865947723389,1.5657199621200562,0
kenya_2014_25-19,kenya,2014.0,-0.4034814238548279,0.0,24.0,0.4756419956684112,36.27348709106445,0
burkina_faso_2010_00-206,burkina_faso,2010.0,-0.4275428354740143,0.0,26.0,12.167073249816896,-1.7606600522994995,0
malawi_2014_00-136,malawi,2014.0,0.2032081931829452,1.0,24.0,-15.853694915771484,35.092018127441406,0
mozambique_2011_00-485,mozambique,2011.0,1.147634983062744,1.0,20.0,-25.958436965942383,32.473289489746094,0
lesotho_2014_00-217,lesotho,2014.0,0.5901753306388855,0.0,24.0,-29.08893585205078,27.83053970336914,0
lesotho_2014_00-172,lesotho,2014.0,1.9149309396743772,1.0,24.0,-29.29104423522949,27.52687644958496,0
togo_2013_00-317,togo,2013.0,1.4681836366653442,1.0,26.0,6.146637916564941,1.2408369779586792,0
angola_2015_00-337,angola,2015.0,0.8315791487693787,1.0,24.0,-14.939249992370604,13.555787086486816,0
malawi_2010_00-533,malawi,2010.0,-0.5834761261940002,0.0,32.0,-15.689552307128906,34.662315368652344,1
zimbabwe_2010_00-31,zimbabwe,2010.0,-0.3782660663127899,0.0,26.0,-19.476747512817383,32.05710220336914,0
kenya_2014_30-2,kenya,2014.0,-0.2893784344196319,0.0,24.0,0.02466999925673,34.648963928222656,0
ethiopia_2016_06-24,ethiopia,2016.0,1.1354351043701172,1.0,28.0,9.039166450500488,38.71223068237305,0
malawi_2010_00-330,malawi,2010.0,-0.0139627652242779,0.0,34.0,-14.377351760864258,35.14656448364258,0
mozambique_2009_00-135,mozambique,2009.0,-0.9314072728157043,1.0,22.0,-18.74782943725586,34.136009216308594,1
zambia_2013_00-167,zambia,2013.0,0.0670430064201355,1.0,22.0,-12.543061256408691,27.890119552612305,0
malawi_2015_00-742,malawi,2015.0,-0.5261977314949036,0.0,33.0,-14.840779304504396,35.27427291870117,1
ethiopia_2010_00-194,ethiopia,2010.0,-0.8042014241218567,0.0,30.0,9.710254669189451,37.02573394775391,1
ethiopia_2016_01-49,ethiopia,2016.0,1.2547723054885864,1.0,27.0,9.03217601776123,38.733009338378906,0
burkina_faso_2010_00-242,burkina_faso,2010.0,-0.9162023067474364,0.0,26.0,14.324700355529783,-0.168271005153656,1
nigeria_2015_00-161,nigeria,2015.0,1.9869232177734373,1.0,22.0,8.503988265991211,4.562582015991211,0
kenya_2014_28-49,kenya,2014.0,-0.4534353911876678,0.0,22.0,0.4342060089111328,34.681026458740234,0
rwanda_2014_00-471,rwanda,2014.0,-0.3933502733707428,0.0,25.0,-2.2057480812072754,30.702489852905277,0
mozambique_2011_00-179,mozambique,2011.0,-0.7754127383232117,0.0,23.0,-15.172569274902344,37.25293350219727,1
democratic_republic_of_congo_2013_00-25,democratic_republic_of_congo,2013.0,-0.6774808168411255,0.0,31.0,-5.059481143951416,15.126617431640623,1
ethiopia_2010_00-323,ethiopia,2010.0,0.7145875096321106,1.0,29.0,9.31116771697998,42.14667510986328,0
mozambique_2011_00-33,mozambique,2011.0,-0.8556210398674011,0.0,25.0,-13.426179885864258,37.94226837158203,1
kenya_2014_17-47,kenya,2014.0,-0.3515561521053314,0.0,24.0,-0.7088119983673096,34.35344314575195,0
ethiopia_2010_00-77,ethiopia,2010.0,-1.1144894361495972,0.0,29.0,11.22763442993164,38.27532196044922,1
zambia_2013_00-543,zambia,2013.0,0.4974131882190704,1.0,24.0,-13.609517097473145,32.634281158447266,0
ethiopia_2010_00-329,ethiopia,2010.0,1.1826772689819336,1.0,30.0,9.591403007507324,41.87261962890625,0
malawi_2010_00-566,malawi,2010.0,-0.5798349976539612,0.0,31.0,-13.73676872253418,33.56851577758789,1
mali_2012_00-327,mali,2012.0,0.1072040274739265,0.0,24.0,12.923319816589355,-11.288681030273438,0
kenya_2014_08-8,kenya,2014.0,-0.1399591416120529,0.0,22.0,-3.636600971221924,38.381954193115234,0
nigeria_2013_00-258,nigeria,2013.0,0.2227379530668258,0.0,44.0,8.638174057006836,10.784069061279297,0
mozambique_2011_00-11,mozambique,2011.0,-0.3770788908004761,1.0,20.0,-14.796782493591309,36.49375534057617,0
angola_2015_00-60,angola,2015.0,1.747810959815979,1.0,26.0,-15.186578750610352,12.172009468078612,0
mozambique_2011_00-72,mozambique,2011.0,-0.5018646717071533,0.0,25.0,-12.339437484741213,40.14077758789063,1
kenya_2014_23-35,kenya,2014.0,-0.4521540403366089,0.0,24.0,1.0588070154190063,35.59029006958008,0
togo_2013_00-167,togo,2013.0,-0.1891735643148422,0.0,29.0,10.522950172424316,0.3105010092258453,0
uganda_2011_00-122,uganda,2011.0,0.3519151210784912,0.0,22.0,0.3934339880943298,32.843807220458984,0
ghana_2014_00-258,ghana,2014.0,1.0146725177764893,1.0,28.0,10.639604568481444,-2.8890180587768555,0
togo_2013_00-231,togo,2013.0,-0.2963376641273498,0.0,28.0,7.4597978591918945,1.3240679502487185,0
cote_d_ivoire_2012_00-192,cote_d_ivoire,2012.0,1.1763229370117188,1.0,27.0,8.032071113586426,-2.7995269298553467,0
benin_2012_00-137,benin,2012.0,0.373990923166275,0.0,24.0,6.613174915313721,2.22546648979187,0
senegal_2012_00-56,senegal,2012.0,-0.2935684621334076,0.0,22.0,13.95056438446045,-15.474638938903809,0
benin_2012_00-467,benin,2012.0,1.5117079019546509,1.0,24.0,6.368206977844238,2.395535469055176,0
sierra_leone_2013_00-48,sierra_leone,2013.0,0.010016031563282,1.0,29.0,8.465721130371094,-12.233936309814451,0
benin_2012_00-436,benin,2012.0,1.4853192567825315,1.0,23.0,6.381931304931641,2.42350697517395,0
kenya_2014_20-8,kenya,2014.0,-0.1684282720088958,1.0,23.0,3.73881196975708,34.83924102783203,0
rwanda_2010_00-75,rwanda,2010.0,1.3576643466949463,1.0,26.0,-1.9843790531158447,30.114561080932617,0
kenya_2014_02-26,kenya,2014.0,-0.3396872878074646,0.0,25.0,-0.7288450002670288,37.3552131652832,0
malawi_2015_00-362,malawi,2015.0,0.2539122104644775,0.0,30.0,-16.067703247070312,35.72285461425781,0
burkina_faso_2010_00-529,burkina_faso,2010.0,-0.1074771359562873,0.0,24.0,11.90446662902832,-3.465518951416016,0
tanzania_2015_00-21,tanzania,2015.0,0.4145804941654205,0.0,22.0,-3.5529661178588867,36.09969711303711,0
ethiopia_2010_00-204,ethiopia,2010.0,-1.2071809768676758,0.0,23.0,5.382789134979248,41.27840423583984,1
zambia_2013_00-579,zambia,2013.0,0.0555700957775116,1.0,25.0,-12.987945556640623,28.42099952697754,0
senegal_2010_00-258,senegal,2010.0,-0.0725226774811744,0.0,21.0,13.624031066894531,-15.630167961120604,0
sierra_leone_2013_00-365,sierra_leone,2013.0,-0.4423583745956421,1.0,28.0,8.566130638122559,-13.076111793518066,0
kenya_2014_25-36,kenya,2014.0,0.8366703987121582,1.0,23.0,-0.291810005903244,36.1258659362793,0
ethiopia_2016_01-13,ethiopia,2016.0,0.0576336123049259,1.0,24.0,9.519401550292969,35.863468170166016,0
democratic_republic_of_congo_2013_00-2,democratic_republic_of_congo,2013.0,1.5785645246505735,1.0,34.0,-4.396131038665772,15.35240077972412,0
kenya_2014_05-27,kenya,2014.0,-0.1933962553739547,1.0,24.0,-4.127634048461914,39.298248291015625,0
angola_2011_00-150,angola,2011.0,-1.1664820909500122,0.0,37.0,-17.107269287109375,14.73198127746582,1
zimbabwe_2015_00-366,zimbabwe,2015.0,-0.1377765238285064,0.0,27.0,-20.31444549560547,27.70862197875977,0
mozambique_2011_00-305,mozambique,2011.0,0.3287773430347442,1.0,20.0,-18.93999290466309,32.84329605102539,0
malawi_2015_00-729,malawi,2015.0,-0.3894648849964142,0.0,32.0,-16.35090446472168,35.13749313354492,0
benin_2012_00-473,benin,2012.0,1.4664654731750488,1.0,23.0,6.374524116516113,2.4210524559021,0
malawi_2010_00-639,malawi,2010.0,-0.4860440790653229,0.0,33.0,-13.640443801879885,33.749202728271484,1
malawi_2012_00-8,malawi,2012.0,-0.6539546847343445,0.0,23.0,-10.60548210144043,34.07426834106445,1
zambia_2013_00-317,zambia,2013.0,0.3268055617809295,1.0,24.0,-10.209988594055176,31.16019058227539,0
kenya_2014_30-9,kenya,2014.0,-0.2906477153301239,0.0,22.0,0.0620799995958805,34.77861022949219,0
sierra_leone_2013_00-420,sierra_leone,2013.0,0.2730798423290252,1.0,30.0,8.642461776733398,-10.987539291381836,0
malawi_2010_00-316,malawi,2010.0,-0.7927480340003967,0.0,32.0,-16.430021286010742,35.19343566894531,1
rwanda_2010_00-281,rwanda,2010.0,-0.6674166321754456,0.0,26.0,-1.4074660539627075,29.717138290405277,1
tanzania_2011_00-416,tanzania,2011.0,-0.7039834260940552,0.0,16.0,-3.140455961227417,33.54082107543945,1
mozambique_2009_00-255,mozambique,2009.0,-0.9125847816467284,0.0,24.0,-14.755760192871094,32.55757141113281,1
cote_d_ivoire_2012_00-264,cote_d_ivoire,2012.0,-0.582457959651947,0.0,31.0,6.749753952026367,-8.312346458435059,1
burkina_faso_2010_00-377,burkina_faso,2010.0,-0.5746334195137024,0.0,26.0,12.967084884643556,-1.8276070356369016,1
kenya_2014_05-26,kenya,2014.0,-0.3808314502239227,0.0,25.0,-3.909192085266113,39.459110260009766,0
kenya_2014_00-38,kenya,2014.0,0.4938808083534241,1.0,24.0,-1.2620550394058228,36.8341064453125,0
sierra_leone_2013_00-192,sierra_leone,2013.0,-0.796475350856781,0.0,29.0,8.209726333618164,-10.848546981811523,1
zambia_2013_00-252,zambia,2013.0,-0.4186824560165405,0.0,21.0,-16.1795597076416,28.223800659179688,0
rwanda_2010_00-218,rwanda,2010.0,-0.8603094220161438,0.0,25.0,-2.733294010162353,29.569965362548828,1
malawi_2015_00-52,malawi,2015.0,1.0534226894378662,1.0,29.0,-12.922735214233398,34.261810302734375,0
lesotho_2014_00-376,lesotho,2014.0,1.1239044666290283,1.0,24.0,-29.362157821655277,27.466211318969727,0
kenya_2014_05-1,kenya,2014.0,1.007008075714111,1.0,22.0,-4.029079914093018,39.6082763671875,0
zimbabwe_2010_00-256,zimbabwe,2010.0,-0.3332099616527557,0.0,30.0,-16.63196563720703,31.97322654724121,0
senegal_2010_00-229,senegal,2010.0,1.4191960096359253,1.0,21.0,14.74767017364502,-17.390260696411133,0
democratic_republic_of_congo_2013_00-360,democratic_republic_of_congo,2013.0,1.3217229843139648,1.0,34.0,-11.649969100952148,27.534542083740234,0
mozambique_2011_00-283,mozambique,2011.0,0.0400141663849353,1.0,20.0,-19.143800735473636,33.48760223388672,0
malawi_2010_00-619,malawi,2010.0,-0.8078333139419556,0.0,32.0,-14.898130416870115,35.219905853271484,1
togo_2013_00-247,togo,2013.0,0.3765621483325958,0.0,30.0,8.950705528259277,1.2682989835739136,0
kenya_2014_14-41,kenya,2014.0,-0.3134526908397674,1.0,19.0,1.7422529458999634,40.087623596191406,0
angola_2015_00-349,angola,2015.0,-0.5083496570587158,0.0,23.0,-16.293710708618164,22.00093460083008,1
kenya_2014_16-48,kenya,2014.0,-0.2519926428794861,0.0,24.0,-0.3309029936790466,34.79629135131836,0
ghana_2014_00-167,ghana,2014.0,0.5737302899360657,0.0,26.0,11.103745460510254,-0.3013609945774078,0
rwanda_2014_00-239,rwanda,2014.0,-0.4738423228263855,0.0,26.0,-1.6883280277252195,30.16462135314941,0
benin_2012_00-285,benin,2012.0,0.418928861618042,1.0,24.0,8.489561080932617,2.4293580055236816,0
ethiopia_2016_06-22,ethiopia,2016.0,-1.0208632946014404,0.0,27.0,6.189487934112549,35.21250915527344,1
burkina_faso_2010_00-187,burkina_faso,2010.0,-0.605492115020752,0.0,24.0,11.427735328674316,-1.3905869722366333,1
sierra_leone_2013_00-422,sierra_leone,2013.0,-0.1119130626320838,0.0,28.0,8.379227638244629,-13.096331596374512,0
kenya_2014_28-33,kenya,2014.0,-0.5623307228088379,0.0,24.0,-0.6815469861030579,35.246097564697266,1
nigeria_2010_00-230,nigeria,2010.0,0.7850916385650635,1.0,23.0,7.761335849761963,4.8926310539245605,0
mali_2012_00-310,mali,2012.0,-0.7147687673568726,0.0,25.0,14.721403121948242,-3.0564000606536865,1
tanzania_2015_00-388,tanzania,2015.0,-0.3801643848419189,0.0,19.0,-2.735440969467163,33.61390686035156,0
kenya_2014_16-38,kenya,2014.0,-0.3916624188423157,0.0,23.0,-0.1383409947156906,34.98644256591797,0
democratic_republic_of_congo_2013_00-300,democratic_republic_of_congo,2013.0,-0.8623045682907104,0.0,34.0,-4.585394859313965,25.192502975463867,1
kenya_2014_26-22,kenya,2014.0,0.5531478524208069,1.0,24.0,-1.0935039520263672,35.88980484008789,0
zimbabwe_2015_00-153,zimbabwe,2015.0,-0.3179248869419098,0.0,25.0,-17.825443267822266,28.68499755859375,0
zimbabwe_2010_00-358,zimbabwe,2010.0,-0.6544792056083679,0.0,28.0,-17.60308265686035,28.770511627197266,1
angola_2015_00-213,angola,2015.0,-1.0799357891082764,0.0,25.0,-16.43196678161621,14.799341201782228,1
nigeria_2013_00-212,nigeria,2013.0,-0.4953302145004272,0.0,41.0,11.73975658416748,13.932452201843262,1
zimbabwe_2010_00-197,zimbabwe,2010.0,-0.1777653992176056,0.0,22.0,-19.684579849243164,32.172000885009766,0
nigeria_2013_00-603,nigeria,2013.0,-0.2160033881664276,0.0,43.0,4.71053409576416,8.273756980895996,0
kenya_2014_26-19,kenya,2014.0,0.8111556172370911,1.0,22.0,-1.0703339576721191,35.88053512573242,0
mali_2012_00-370,mali,2012.0,-0.0300251059234142,0.0,25.0,12.401264190673828,-7.765583038330078,0
uganda_2014_00-24,uganda,2014.0,1.1885563135147097,1.0,21.0,0.3456169962882995,32.7446174621582,0
cameroon_2011_00-89,cameroon,2011.0,1.4763892889022827,1.0,23.0,4.011617183685303,9.714580535888672,0
ethiopia_2016_07-43,ethiopia,2016.0,0.5412395596504211,1.0,27.0,8.453819274902344,36.34366607666016,0
kenya_2014_27-12,kenya,2014.0,-0.9728385210037231,0.0,24.0,-1.4153560400009155,36.1807975769043,1
uganda_2011_00-244,uganda,2011.0,-0.8583669662475586,0.0,24.0,2.8331849575042725,33.28255081176758,1
benin_2012_00-388,benin,2012.0,0.92045658826828,1.0,24.0,9.711037635803224,1.6682069301605225,0
zimbabwe_2010_00-261,zimbabwe,2010.0,1.2756497859954834,1.0,20.0,-21.026905059814453,31.683557510375977,0
kenya_2014_28-36,kenya,2014.0,-0.5897091031074524,1.0,22.0,-0.7626709938049316,35.3193244934082,1
malawi_2010_00-614,malawi,2010.0,0.1893759667873382,1.0,19.0,-14.997879028320312,34.95805358886719,0
mali_2012_00-258,mali,2012.0,1.094379186630249,1.0,23.0,11.309985160827637,-5.66995906829834,0
ethiopia_2016_05-1,ethiopia,2016.0,-0.8066185712814331,0.0,21.0,14.034141540527344,39.89848709106445,1
tanzania_2010_00-145,tanzania,2010.0,-0.9649981260299684,0.0,21.0,-10.120896339416504,38.91769027709961,1
malawi_2010_00-815,malawi,2010.0,-0.8324142694473267,0.0,33.0,-16.657373428344727,34.862648010253906,1
ghana_2016_00-138,ghana,2016.0,1.1547889709472656,1.0,29.0,7.57714319229126,-1.9439280033111568,0
zambia_2013_00-430,zambia,2013.0,-0.3467576205730438,0.0,23.0,-14.058989524841309,32.46603775024414,0
mozambique_2009_00-23,mozambique,2009.0,0.0516113229095935,1.0,22.0,-19.78491973876953,34.85390853881836,0
uganda_2011_00-396,uganda,2011.0,-0.5115668773651123,0.0,25.0,-0.9522240161895752,30.10765838623047,1
mozambique_2011_00-604,mozambique,2011.0,1.5680392980575562,1.0,20.0,-25.85760498046875,32.567020416259766,0
zimbabwe_2015_00-33,zimbabwe,2015.0,-0.6326363682746887,0.0,26.0,-18.352275848388672,27.88928985595703,1
malawi_2015_00-262,malawi,2015.0,-0.3818800449371338,0.0,33.0,-13.401558876037598,33.065032958984375,0
tanzania_2015_00-311,tanzania,2015.0,-0.272960215806961,0.0,18.0,-7.331398010253906,31.060199737548828,0
ethiopia_2016_03-1,ethiopia,2016.0,-0.8500661253929138,0.0,28.0,9.384162902832031,36.43563079833984,1
tanzania_2015_00-163,tanzania,2015.0,-0.2598582208156585,0.0,18.0,-9.747111320495604,39.55854415893555,0
senegal_2010_00-197,senegal,2010.0,1.3180009126663208,1.0,21.0,14.15114974975586,-16.09104347229004,0
mozambique_2009_00-211,mozambique,2009.0,0.3015647828578949,1.0,20.0,-17.87618064880371,36.89813995361328,0
zambia_2013_00-451,zambia,2013.0,0.0314387194812297,1.0,22.0,-11.855125427246094,31.400989532470703,0
democratic_republic_of_congo_2013_00-120,democratic_republic_of_congo,2013.0,-0.7478477358818054,0.0,34.0,0.16907399892807,19.886585235595703,1
kenya_2014_06-32,kenya,2014.0,-0.3256111741065979,0.0,24.0,-3.2909750938415527,39.81376647949219,0
lesotho_2009_00-175,lesotho,2009.0,0.0349566526710987,1.0,24.0,-29.287755966186523,29.041547775268555,0
malawi_2010_00-420,malawi,2010.0,-0.3651617169380188,1.0,15.0,-13.891825675964355,33.8118782043457,0
nigeria_2010_00-198,nigeria,2010.0,0.7178532481193542,1.0,26.0,4.667133808135986,7.265522003173828,0
malawi_2010_00-0,malawi,2010.0,-0.4766759276390075,0.0,35.0,-14.293994903564451,34.46875,0
togo_2013_00-239,togo,2013.0,-0.5355332493782043,0.0,30.0,9.99934196472168,0.5477489829063416,1
cameroon_2011_00-298,cameroon,2011.0,-0.2435835599899292,0.0,26.0,7.070166110992432,11.966808319091797,0
lesotho_2009_00-127,lesotho,2009.0,-0.2859579622745514,1.0,25.0,-29.301239013671875,29.065587997436523,0
ethiopia_2016_09-23,ethiopia,2016.0,-0.1468033641576767,1.0,25.0,9.471394538879396,40.9954833984375,0
kenya_2014_04-28,kenya,2014.0,0.2058367878198623,0.0,25.0,-1.0172940492630005,36.823875427246094,0
rwanda_2010_00-10,rwanda,2010.0,-0.6412321925163269,0.0,26.0,-2.0210180282592773,30.651838302612305,1
ethiopia_2010_00-174,ethiopia,2010.0,-0.8966759443283081,0.0,26.0,10.629239082336426,34.84275817871094,1
sierra_leone_2013_00-283,sierra_leone,2013.0,1.3198741674423218,1.0,30.0,7.948275089263916,-11.73532485961914,0
zimbabwe_2015_00-90,zimbabwe,2015.0,1.8591989278793333,1.0,27.0,-19.453466415405277,29.820083618164062,0
benin_2012_00-646,benin,2012.0,-0.3797214031219482,0.0,23.0,7.238468647003174,2.713737964630127,0
kenya_2014_19-23,kenya,2014.0,-0.2375136166810989,0.0,24.0,-0.6332409977912903,35.053348541259766,0
cameroon_2011_00-281,cameroon,2011.0,0.1743989586830139,0.0,27.0,6.060618877410889,11.404611587524414,0
malawi_2015_00-488,malawi,2015.0,-0.4530195295810699,0.0,33.0,-15.112686157226562,35.032470703125,0
kenya_2014_24-12,kenya,2014.0,0.061500497162342,0.0,25.0,0.2006389945745468,35.60518264770508,0
tanzania_2011_00-376,tanzania,2011.0,-0.3258350789546966,0.0,18.0,-1.781419038772583,31.61103820800781,0
rwanda_2010_00-58,rwanda,2010.0,-0.6389487981796265,0.0,26.0,-1.7244319915771484,30.44629669189453,1
senegal_2012_00-116,senegal,2012.0,-0.2050145268440246,0.0,21.0,14.948219299316406,-12.671369552612305,0
senegal_2010_00-143,senegal,2010.0,0.813735842704773,0.0,21.0,14.449908256530762,-16.777545928955078,0
ghana_2014_00-230,ghana,2014.0,0.792051374912262,1.0,28.0,5.0984721183776855,-1.5057640075683594,0
togo_2013_00-51,togo,2013.0,-0.4590752124786377,0.0,28.0,9.853492736816406,0.7423629760742188,0
senegal_2010_00-210,senegal,2010.0,0.1257192343473434,0.0,21.0,14.748689651489258,-16.517871856689453,0
mali_2012_00-47,mali,2012.0,1.1846765279769895,1.0,26.0,12.587725639343262,-8.009387016296387,0
mozambique_2011_00-386,mozambique,2011.0,-0.7683120965957642,0.0,25.0,-23.11306381225586,34.52783966064453,1
zambia_2013_00-16,zambia,2013.0,1.882001280784607,1.0,21.0,-15.269761085510254,23.14870262145996,0
nigeria_2010_00-166,nigeria,2010.0,0.0427917167544364,0.0,26.0,4.887475967407227,7.759809017181396,0
malawi_2010_00-245,malawi,2010.0,-0.7302439212799072,0.0,32.0,-15.559185028076172,34.50033950805664,1
zambia_2013_00-361,zambia,2013.0,-0.7135910987854004,0.0,21.0,-14.231486320495604,32.0752067565918,1
uganda_2011_00-72,uganda,2011.0,-0.3388062417507171,0.0,22.0,-0.5554519891738892,31.54526710510254,0
zambia_2013_00-126,zambia,2013.0,0.5851638317108154,0.0,21.0,-16.147613525390625,27.47793197631836,0
cameroon_2011_00-267,cameroon,2011.0,1.0265518426895142,1.0,22.0,4.628321170806885,9.42677116394043,0
guinea_2012_00-149,guinea,2012.0,0.3447162210941314,1.0,24.0,9.191106796264648,-10.08833122253418,0
uganda_2014_00-59,uganda,2014.0,-0.4861508011817932,0.0,27.0,1.918233036994934,33.91178131103516,1
togo_2013_00-110,togo,2013.0,-0.2660385966300964,0.0,30.0,6.26286506652832,1.5976370573043823,0
togo_2013_00-191,togo,2013.0,-0.0433685407042503,0.0,30.0,8.037434577941895,1.174285054206848,0
rwanda_2010_00-31,rwanda,2010.0,-0.68438720703125,0.0,25.0,-1.8073190450668333,30.195201873779297,1
zimbabwe_2015_00-186,zimbabwe,2015.0,0.0860808566212654,0.0,27.0,-20.168346405029297,28.784666061401367,0
tanzania_2011_00-161,tanzania,2011.0,0.4081414341926574,0.0,18.0,-6.341125965118408,31.069175720214844,0
malawi_2010_00-87,malawi,2010.0,-0.6934121251106262,0.0,29.0,-15.425931930541992,34.49883270263672,1
rwanda_2010_00-42,rwanda,2010.0,-0.8380810022354126,0.0,24.0,-2.6540300846099854,29.49094009399414,1
nigeria_2010_00-117,nigeria,2010.0,1.0378661155700684,0.0,25.0,12.162603378295898,6.820542812347412,0
malawi_2010_00-344,malawi,2010.0,0.0657946690917015,0.0,31.0,-12.524018287658691,33.50920486450195,0
ethiopia_2016_02-14,ethiopia,2016.0,-0.7314885854721069,0.0,28.0,7.887302398681641,39.86272811889648,1
ethiopia_2010_00-434,ethiopia,2010.0,1.2730249166488647,1.0,28.0,9.308842658996582,42.13557052612305,0
